country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Argentina,2015-01-01,ARG,43257064.0,850356666368.0,8.925,1.24,349.792,15.131,34.445,1.49,1.025,1.518,426.558,-0.488,-0.078,365.585,15.814,55.251,2.39,-40.351,-0.151,5.164,0.223,1.644,1.586,154.38,145.42,15.691,1.743,17.082,23046.873,1.172,1.492,12.793,2403.076,103.95,20115.785,870.15,71.483,87.282,1.078,4.976,466.526,1828.834,79.11,10784.959,2.915,10.053,8204.705,354.911,54.401,46.796,62.03,-0.244,-0.736,87.084,747.624,32.34,2013.172,22.239,8.735,4.936,4.29,126.79,958.687,41.47,2931.087,28.517,12.718,8.96,5.804,27.657,3.856,18.19,162.748,7.04,420.508,4.841,1.825,2.078,7.894,387.81,518.99,22.45,8965.241,0.871,3.017,8078.019,349.431,15.438,38.9,4.748,1.487,,0.307,0.015,34.384,,109.762,1.023,,0.476,3361.763,996.94,2.349,0.434,108.6,795.939,34.43,2510.579,23.676,10.893,-7.909,-0.004,0.04,0.231,0.01,0.914,0.007,0.004,-4.222,-0.08,1.598,13.639,0.59,36.938,0.406,0.16
Argentina,2016-01-01,ARG,43668236.0,832669286400.0,5.989,0.906,367.251,16.037,27.022,1.18,0.802,1.616,431.92,-22.926,-3.625,279.119,12.189,44.197,1.93,-25.562,-0.057,3.808,0.166,1.311,1.228,156.7,147.18,15.894,-0.453,-4.516,22726.455,1.192,0.005,0.044,2459.683,107.41,19927.385,870.194,72.979,87.684,3.338,15.574,482.1,1930.007,84.28,11040.063,5.047,17.912,8537.638,372.824,57.263,48.578,63.57,-7.993,-7.435,79.649,681.273,29.75,1823.965,20.213,8.026,-1.394,-4.56,122.23,910.731,39.77,2799.07,27.021,12.316,9.52,6.075,17.701,3.093,21.283,189.611,8.28,487.382,5.626,2.145,-3.07,-11.905,375.905,485.479,21.2,8608.202,-4.692,-16.394,7626.543,333.038,14.404,37.877,3.757,1.177,,-20.866,-0.991,26.954,,86.042,0.8,,0.379,3370.413,992.424,-4.106,-7.653,100.947,721.119,31.49,2311.688,21.396,10.172,-2.792,-0.001,0.038,0.229,0.01,0.875,0.007,0.004,-7.749,-0.133,1.465,12.595,0.55,33.555,0.374,0.148
Asia,2003-01-01,,3883310793.0,,108.4,3.072,1.521,5.906,8.758,34.01,0.593,0.014,656.252,14.464,2173.893,4430.054,17203.275,712.577,2767.16,14.828,1907.514,3803.899,14771.723,48.217,39.91,5740.07,5738.92,14.02,7.819,3125.941,11100.21,,8.823,3222.48,1173.707,4557.87,10235.616,39748.078,79.42,92.211,7.055,428.451,6501.564,299.567,1163.31,1674.232,6.102,385.46,1725.996,6702.578,20.271,15.083,3766.18,3.912,60.01,1908.93,170.434,661.85,491.573,11.533,4.429,-2.188,-96.545,3357.483,304.135,1181.05,864.593,20.58,7.789,1.15,0.02,-11.033,-169.507,1291.364,119.421,463.75,332.542,8.081,2.996,4.021,620.14,16043.241,161.563,627.4,4131.331,6.655,1117.182,4610.492,17903.973,10.932,37.218,134.911,49.84,15.83,4.467,5.881,12.834,4.076,34.741,0.868,0.276,0.313,1477.842,43105.566,4.561,72.962,2066.119,184.714,717.3,532.051,12.499,4.793,36.727,0.804,3.048,0.268,1.04,0.785,0.018,0.007,32.389,3.195,13.324,1.177,4.57,3.431,0.08,0.031
Asia,2004-01-01,,3931402529.0,,24.019,1.419,1.863,7.324,9.132,35.9,0.575,0.015,648.983,12.508,2151.834,4923.207,19355.109,768.181,3020.03,15.231,2249.893,4329.655,17021.615,48.337,40.918,6247.69,6247.91,13.948,9.737,4197.078,12032.002,,9.235,3670.582,1241.544,4881.01,11044.063,43418.66,78.122,91.789,7.689,499.908,7001.473,315.29,1239.53,1780.91,7.702,516.265,1836.2,7218.843,19.839,14.801,4054.79,17.803,325.524,2234.455,196.591,772.88,568.361,12.37,4.724,16.414,526.499,3883.982,347.688,1366.9,987.938,21.878,8.211,-0.22,-0.004,14.737,180.872,1472.236,135.303,531.93,374.481,8.514,3.112,6.351,1018.839,17062.08,158.073,621.45,4339.947,6.274,1123.369,4839.835,19027.342,9.947,36.07,142.483,52.56,16.66,5.751,7.572,13.369,4.238,36.242,0.841,0.267,0.301,1589.232,47302.645,17.503,345.627,2411.746,212.385,834.97,613.457,13.364,5.099,32.104,0.953,4.001,0.351,1.38,1.018,0.022,0.008,77.378,10.159,23.483,2.073,8.15,5.973,0.13,0.05
Asia,2005-01-01,,3979329053.0,,41.667,3.052,2.608,10.376,10.851,43.18,0.643,0.02,656.237,13.696,2650.893,5530.079,22006.002,841.773,3349.69,11.081,1886.207,4751.51,18907.822,49.851,43.203,6719.16,6719.4,13.897,7.682,3633.945,12800.296,,8.025,3484.52,1327.216,5281.43,11786.705,46903.18,78.6,92.081,7.436,520.637,7522.11,327.525,1303.33,1890.296,8.067,582.33,1960.424,7801.173,19.397,14.768,4409.52,3.62,66.242,2300.697,203.728,810.7,578.162,12.065,4.517,4.574,149.431,4033.413,361.36,1437.97,1013.591,21.4,7.918,-0.24,-0.004,4.404,55.107,1527.342,139.601,555.52,383.819,8.267,2.999,1.834,312.986,17375.066,157.919,628.41,4366.331,2.728,519.123,4912.0,19546.465,9.352,34.111,160.591,59.77,16.59,12.06,18.108,15.02,4.169,40.356,0.89,0.247,0.315,1688.576,50936.59,4.683,94.324,2506.07,221.758,882.45,629.772,13.133,4.92,27.133,1.053,5.054,0.44,1.75,1.27,0.026,0.01,25.788,5.869,29.352,2.571,10.23,7.376,0.152,0.058
Asia,2006-01-01,,4027291741.0,,46.521,4.827,3.775,15.203,11.472,46.2,0.637,0.028,660.638,7.807,1718.082,5890.828,23724.084,922.357,3714.6,7.773,1469.65,5059.845,20377.473,51.2,44.045,7258.69,7255.08,14.197,5.745,2926.383,13374.49,,5.64,2645.52,1419.055,5714.95,12303.23,49548.699,78.772,91.99,6.054,455.409,7977.519,346.588,1395.81,1980.865,5.168,403.142,2037.179,8204.315,19.239,14.811,4792.98,10.068,215.707,2516.403,220.533,888.15,624.838,12.242,4.672,7.714,280.86,4314.273,382.423,1540.13,1071.259,21.228,8.01,3.61,0.05,2.645,30.531,1557.874,141.621,570.35,386.829,7.861,2.892,2.717,472.031,17847.098,150.111,604.54,4431.538,1.693,330.881,4935.661,19877.346,8.333,33.134,172.873,63.42,17.22,7.581,12.283,15.748,4.276,42.925,0.874,0.237,0.321,1801.479,53862.973,10.919,250.329,2756.399,240.802,969.78,684.43,13.367,5.117,23.998,1.174,6.228,0.544,2.19,1.546,0.03,0.012,56.652,16.339,45.691,3.978,16.02,11.345,0.221,0.085
Asia,2007-01-01,,4074998014.0,,29.467,4.48,4.83,19.683,13.134,53.52,0.681,0.034,671.256,8.668,2056.395,6326.501,25780.479,1020.329,4157.84,8.01,1632.164,5401.141,22009.637,52.867,45.127,7866.78,7864.78,14.476,6.064,3266.23,14019.443,,6.439,3190.23,1544.894,6295.44,12942.075,52738.93,80.046,92.315,7.861,627.149,8604.668,370.076,1508.06,2111.576,7.364,604.132,2161.583,8808.447,19.175,15.062,5279.28,4.968,108.498,2624.901,227.583,927.4,644.148,11.792,4.595,2.414,76.0,4390.273,385.114,1569.34,1077.368,19.954,7.685,2.0,0.025,-4.073,-72.795,1485.078,134.26,547.11,364.437,6.956,2.6,2.839,506.686,18353.783,154.488,629.54,4503.998,-0.385,-76.572,4859.088,19800.773,8.005,32.127,192.876,70.92,17.4,11.244,20.003,17.404,4.27,47.332,0.902,0.221,0.338,1930.008,57129.203,6.21,148.795,2905.195,250.854,1022.23,712.932,12.998,5.085,19.905,1.193,7.421,0.643,2.62,1.821,0.033,0.013,32.832,14.622,60.314,5.225,21.29,14.801,0.271,0.106
Asia,2008-01-01,,4122790915.0,,51.706,10.178,7.243,29.861,14.587,60.14,0.734,0.051,662.212,2.792,719.877,6427.771,26500.355,1038.799,4282.75,4.884,1074.914,5599.253,23084.551,52.29,44.907,8191.84,8190.34,14.624,3.294,1881.828,14313.37,,2.904,1531.57,1573.242,6486.15,13163.534,54270.5,79.193,91.967,6.916,595.08,9199.748,383.568,1581.37,2231.437,6.817,600.473,2282.172,9408.92,19.308,15.59,5423.74,13.47,335.078,2959.979,256.615,1057.97,717.955,12.917,5.016,8.789,350.264,4740.537,413.358,1704.19,1149.837,20.807,8.033,1.5,0.018,-2.915,-52.25,1432.829,128.835,531.16,347.539,6.485,2.428,1.18,216.609,18570.393,150.876,622.03,4504.326,3.882,768.576,4989.181,20569.35,7.595,31.469,217.254,79.33,19.19,12.585,24.378,19.242,4.655,52.696,0.969,0.234,0.368,1986.601,59011.031,14.975,402.513,3307.708,284.523,1173.03,802.298,14.322,5.605,21.3,1.525,8.946,0.766,3.16,2.17,0.039,0.015,52.936,31.355,91.668,7.9,32.57,22.235,0.398,0.155
Asia,2009-01-01,,4171339685.0,,17.978,5.368,8.446,35.229,16.189,67.53,0.799,0.058,667.218,3.362,890.875,6566.531,27391.23,1084.98,4525.82,3.618,835.16,5734.299,23919.711,53.558,45.431,8454.17,8450.39,14.755,2.17,1280.348,14453.721,,2.285,1240.148,1612.077,6724.52,13307.631,55510.648,79.576,92.071,2.829,260.293,9460.041,395.659,1650.43,2267.866,0.499,46.985,2266.875,9455.905,19.531,15.691,5638.25,-2.853,-102.199,2857.78,246.388,1027.77,685.099,12.162,4.74,1.615,40.192,4780.729,413.745,1725.87,1146.09,20.424,7.929,3.78,0.045,4.617,56.905,1489.733,133.24,555.79,357.135,6.577,2.471,0.479,88.984,18659.377,131.437,548.27,4473.233,-4.614,-949.07,4703.592,19620.279,6.488,30.949,244.955,87.59,20.06,12.527,27.701,20.998,4.809,58.723,1.037,0.237,0.406,2025.822,60291.379,0.275,-16.712,3290.996,280.505,1170.08,788.954,13.846,5.458,29.441,2.562,11.508,0.985,4.11,2.759,0.049,0.019,55.346,49.855,141.524,12.133,50.61,33.928,0.599,0.235
Asia,2010-01-01,,4220041467.0,,15.083,5.314,9.607,40.543,18.642,78.67,0.848,0.063,660.045,4.712,1290.725,6796.605,28681.955,1166.654,4923.33,7.224,1727.867,6077.565,25647.578,53.052,44.665,9285.271,9280.12,15.255,6.509,3924.664,15216.922,,5.994,3327.312,1735.542,7324.06,13942.508,58837.961,78.922,91.625,9.917,938.181,10398.222,434.155,1832.15,2464.009,11.171,1056.314,2491.023,10512.22,19.743,16.193,6125.3,15.177,413.539,3271.318,281.611,1188.41,775.186,12.806,5.094,13.056,597.354,5378.083,463.517,1956.06,1274.415,21.078,8.375,5.15,0.055,5.314,69.535,1559.269,138.686,585.26,369.491,6.307,2.428,5.887,1098.406,19757.783,134.733,568.58,4681.893,2.867,562.439,4782.588,20182.719,6.127,30.768,274.295,98.63,19.96,11.498,29.34,23.372,4.73,64.998,1.063,0.215,0.427,2199.059,64216.043,16.661,527.818,3818.814,324.831,1370.8,904.923,14.771,5.947,42.152,4.75,16.258,1.386,5.85,3.853,0.063,0.025,53.851,74.876,216.399,18.462,77.91,51.279,0.84,0.337
Asia,2011-01-01,,4268479060.0,,15.308,6.207,10.952,46.75,20.094,85.77,0.864,0.069,675.671,7.332,2102.904,7212.138,30784.859,1278.498,5457.24,10.513,2696.377,6640.294,28343.955,54.963,45.62,9935.47,9928.95,15.47,5.084,3264.926,15809.137,,5.763,3390.582,1879.283,8021.68,14578.622,62228.543,80.791,92.216,7.323,761.463,11159.685,442.638,1889.39,2614.44,6.187,650.423,2615.134,11162.643,19.029,16.538,6708.7,1.245,20.546,3291.865,280.109,1195.64,771.203,12.042,4.878,-1.788,-125.661,5252.422,446.827,1907.27,1230.514,19.209,7.784,6.52,0.066,-17.021,-273.297,1285.972,113.741,485.5,301.272,4.89,1.906,2.663,526.215,20283.998,158.148,675.05,4752.043,5.809,1172.438,5002.99,21355.156,6.799,30.059,295.352,105.79,20.02,7.464,21.057,24.784,4.69,69.194,1.065,0.202,0.438,2326.11,67480.969,4.616,147.636,3966.45,333.086,1421.77,929.242,14.319,5.878,77.726,12.461,28.719,2.413,10.3,6.728,0.104,0.043,41.234,87.366,303.765,25.78,110.04,71.165,1.108,0.45
Asia,2012-01-01,,4317165429.0,,25.309,11.832,13.569,58.582,21.843,94.3,0.905,0.084,672.848,2.294,706.338,7294.415,31491.197,1315.574,5679.55,1.54,436.58,6666.535,28780.535,54.522,45.093,10428.46,10417.08,15.675,3.491,2355.492,16176.462,,3.49,2171.879,1950.231,8419.47,14917.293,64400.422,80.824,92.216,5.187,578.825,11738.51,469.711,2027.82,2719.032,3.135,349.984,2666.71,11512.627,19.466,16.809,7009.11,13.198,411.891,3703.756,318.306,1374.18,857.914,13.192,5.303,4.04,183.619,5436.041,462.713,1997.61,1259.169,19.176,7.784,11.38,0.109,-28.636,-373.814,912.158,80.849,349.04,211.286,3.351,1.306,4.372,886.715,21170.713,164.946,712.1,4903.846,1.364,291.305,5014.045,21646.461,6.836,30.315,323.593,114.89,20.59,9.395,28.242,26.612,4.769,74.955,1.103,0.198,0.463,2412.944,69836.461,14.934,557.434,4523.883,381.864,1648.57,1047.883,15.826,6.478,50.241,14.167,42.886,3.595,15.52,9.934,0.149,0.061,30.85,91.301,395.066,33.351,143.98,91.511,1.382,0.566
Asia,2013-01-01,,4365286895.0,,42.238,24.744,19.088,83.325,24.633,107.53,0.978,0.116,672.312,2.007,632.152,7358.817,32123.35,1399.29,6108.3,2.663,766.541,6768.645,29547.076,55.529,44.836,11012.63,11000.13,16.186,2.592,1810.422,16412.869,,2.054,1322.977,2026.348,8845.59,15055.917,65723.398,80.414,91.732,2.463,289.11,12027.62,469.55,2049.72,2755.287,2.288,263.428,2697.659,11776.055,18.634,16.787,7395.52,8.007,272.469,3976.225,334.83,1461.63,910.874,13.287,5.55,10.083,487.442,5923.483,493.562,2154.54,1356.952,19.586,8.268,12.5,0.114,1.164,5.062,917.22,80.329,350.66,210.117,3.188,1.28,1.898,401.721,21572.434,157.509,687.57,4941.813,-1.072,-232.0,4905.625,21414.461,6.251,30.109,362.692,127.92,20.39,11.664,39.098,29.304,4.671,83.085,1.163,0.185,0.506,2519.91,71646.883,11.93,482.38,5006.264,413.233,1803.88,1146.835,16.399,6.987,87.287,36.95,79.837,6.682,29.17,18.289,0.265,0.111,28.394,109.119,504.185,42.416,185.16,115.499,1.683,0.704
Asia,2014-01-01,,4412496398.0,,11.144,9.286,20.988,92.611,27.975,123.44,1.063,0.126,663.586,1.559,500.682,7393.554,32624.031,1443.897,6371.19,-1.079,-318.922,6623.95,29228.154,54.875,44.308,11620.98,11610.32,16.688,2.769,1983.703,16686.832,,2.076,1364.289,2088.994,9217.68,15204.021,67087.688,79.392,91.114,4.314,518.82,12546.44,502.91,2219.09,2843.388,3.785,445.77,2769.821,12221.824,19.113,17.04,7704.45,9.178,338.945,4315.169,362.176,1598.1,977.943,13.764,5.861,11.013,619.411,6542.894,542.242,2392.64,1482.81,20.608,8.886,10.66,0.092,7.753,65.192,982.412,85.582,377.63,222.643,3.253,1.334,1.598,344.785,21917.219,142.187,627.4,4967.079,0.529,113.285,4878.813,21527.746,5.404,29.766,419.936,146.17,22.73,15.676,57.245,33.126,5.151,95.17,1.259,0.196,0.57,2631.236,73630.586,11.623,554.219,5560.482,456.66,2015.01,1260.167,17.355,7.552,102.784,81.09,160.926,13.435,59.28,36.471,0.511,0.219,14.102,67.654,571.84,47.923,211.46,129.596,1.821,0.777
Asia,2015-01-01,,4458250376.0,,-16.046,-14.861,17.44,77.75,32.528,145.02,1.232,0.104,649.917,-1.104,-360.145,7236.895,32263.887,1411.264,6291.77,-1.457,-425.855,6460.449,28802.299,53.466,43.022,11784.84,11767.729,16.66,1.852,1364.0,16821.529,,1.305,875.25,2057.731,9173.88,15244.307,67962.938,77.958,90.624,3.469,435.174,12981.614,508.87,2268.67,2911.818,2.482,303.303,2809.427,12525.127,19.279,17.31,7648.05,4.111,150.664,4465.833,373.732,1666.19,1001.701,14.159,5.955,7.438,488.752,7031.646,581.809,2593.85,1577.221,22.042,9.376,17.11,0.145,12.736,118.525,1100.937,95.517,425.84,246.944,3.619,1.468,3.651,800.215,22717.434,137.597,613.44,5095.594,4.153,894.082,5029.289,22421.828,5.213,30.292,491.91,169.54,24.52,16.895,71.974,38.028,5.5,110.337,1.441,0.208,0.656,2639.54,74994.586,6.481,370.227,5930.709,486.292,2168.01,1330.277,18.423,7.908,54.112,85.604,246.53,20.463,91.23,55.297,0.775,0.329,14.118,76.846,648.686,54.068,241.05,145.502,2.048,0.865
Asia,2016-01-01,,4502955714.0,,33.007,25.663,22.966,103.413,32.21,145.04,1.176,0.136,642.091,-1.263,-407.459,7074.56,31856.428,1448.964,6524.62,-5.1,-1468.791,6070.126,27333.508,52.909,41.861,12340.84,12331.72,17.276,1.474,1105.203,16899.965,,0.722,490.805,2111.369,9507.399,15201.958,68453.742,77.097,89.953,0.295,38.239,13019.854,532.368,2397.23,2891.402,-0.959,-120.095,2754.864,12405.032,19.44,17.109,7918.09,3.916,147.425,4613.258,383.186,1725.47,1024.496,13.992,6.062,9.869,614.4,7646.046,627.215,2824.32,1698.006,22.903,10.047,9.12,0.074,11.859,123.276,1224.212,105.822,476.51,271.869,3.864,1.609,3.786,860.025,23577.459,130.037,585.55,5235.996,3.731,836.607,5165.148,23258.436,4.748,30.982,499.17,171.59,26.55,1.711,7.26,38.106,5.896,110.854,1.391,0.215,0.656,2738.583,76099.789,9.489,491.125,6421.834,521.393,2347.81,1426.137,19.039,8.439,51.01,123.553,370.083,30.669,138.1,82.187,1.12,0.486,29.629,187.224,835.91,69.432,312.65,185.636,2.535,1.098
Asia,2017-01-01,,4547095064.0,,-5.209,-5.387,21.558,98.026,37.426,170.18,1.302,0.124,636.987,2.354,749.938,7170.812,32606.365,1519.636,6909.93,2.673,730.686,6171.895,28064.193,52.883,41.237,13063.34,13066.42,17.664,3.904,2971.234,17389.35,,3.416,2338.219,2195.901,9984.97,15568.612,70791.961,76.417,89.53,7.155,931.565,13951.419,556.615,2530.98,3068.205,4.408,546.796,2848.374,12951.828,19.37,17.644,8323.14,2.53,88.875,4702.133,389.22,1769.82,1034.096,13.545,5.947,8.477,633.017,8279.062,677.674,3081.45,1820.737,23.583,10.47,-3.08,-0.024,5.581,60.725,1284.937,110.607,502.94,282.584,3.849,1.625,2.785,656.717,24234.176,119.65,544.06,5329.595,-1.493,-347.336,5038.624,22911.1,4.164,30.649,573.449,199.64,29.46,14.776,74.279,43.905,6.479,126.113,1.528,0.225,0.725,2873.575,79071.023,9.043,572.292,6994.126,567.068,2578.51,1538.153,19.734,8.845,57.396,208.985,579.068,47.85,217.58,127.349,1.665,0.732,25.326,205.54,1041.45,86.092,391.47,229.036,2.996,1.317
Asia,2018-01-01,,4588802751.0,,30.81,30.202,27.944,128.228,42.641,195.67,1.414,0.156,632.99,3.033,989.037,7321.169,33595.402,1612.872,7401.15,6.392,1793.832,6506.714,29858.025,53.492,40.989,13832.51,13835.87,18.115,3.656,2890.836,17861.273,,2.936,2078.555,2279.067,10458.189,15880.071,72870.516,75.588,88.908,4.743,661.712,14613.131,563.99,2588.04,3184.519,2.176,281.775,2883.89,13233.604,18.705,17.829,8757.96,2.342,81.997,4784.13,394.809,1811.7,1042.566,13.094,5.837,10.68,812.282,9091.345,736.07,3377.68,1981.202,24.412,11.092,-3.36,-0.024,11.805,143.282,1428.219,122.566,562.43,311.24,4.065,1.743,1.765,427.807,24661.982,102.205,469.0,5374.383,0.498,114.119,5017.696,23025.219,3.39,30.09,696.194,227.35,31.68,21.065,122.745,49.545,6.904,151.716,1.643,0.229,0.849,3015.137,81961.859,10.467,668.999,7663.125,613.504,2815.25,1669.962,20.347,9.35,42.437,240.914,819.982,67.578,310.1,178.692,2.241,1.0,19.243,193.141,1234.591,101.573,466.1,269.044,3.369,1.506
Asia,2019-01-01,,4627738749.0,,26.987,34.605,35.186,162.833,48.324,223.63,1.567,0.193,618.811,2.42,813.098,7435.273,34408.5,1626.684,7527.87,4.054,1210.434,6713.529,31068.459,52.732,40.776,14275.99,14275.61,18.255,2.956,2422.609,18234.492,,1.942,1415.141,2273.447,10520.92,16052.258,74285.656,73.699,88.032,2.703,394.991,15008.122,549.839,2544.51,3243.079,2.157,285.442,2921.307,13519.046,17.824,17.785,8833.9,6.979,315.024,5099.154,418.468,1936.56,1101.867,13.566,6.043,11.81,1007.471,10098.815,811.344,3754.69,2182.235,26.301,11.968,0.38,0.003,16.527,229.906,1658.125,141.59,655.24,358.301,4.59,1.965,0.84,207.049,24869.031,96.924,448.54,5373.906,-4.096,-943.137,4771.679,22082.082,3.142,29.471,787.894,256.66,33.03,12.986,91.7,55.461,7.137,170.255,1.798,0.231,0.934,3084.792,84384.469,10.907,777.565,8440.69,669.755,3099.45,1823.934,21.712,10.003,26.518,213.617,1033.598,84.767,392.28,223.348,2.748,1.225,10.339,122.62,1357.211,111.059,513.95,293.277,3.6,1.608
Asia,2020-01-01,,4663086623.0,,5.907,9.619,36.982,172.452,53.801,250.88,1.731,0.205,608.481,-0.062,-21.453,7374.31,34387.047,1608.377,7500.0,-0.697,-216.512,6616.207,30851.947,51.753,40.923,14501.62,14491.85,18.704,-0.422,-356.023,18019.92,,-1.293,-960.516,2254.093,10511.03,15724.594,73325.141,72.531,87.262,2.803,420.673,15428.795,554.459,2585.49,3308.709,-0.259,-34.973,2891.663,13484.073,17.841,18.361,8818.01,2.568,111.745,5210.899,424.854,1981.13,1117.479,13.671,6.201,6.218,604.49,10703.306,853.688,3980.82,2295.326,27.469,12.738,9.77,0.067,1.552,19.556,1677.681,142.734,665.58,359.779,4.593,1.997,-5.468,-1359.73,23509.301,91.257,425.54,5041.575,-6.833,-1508.811,4411.943,20573.271,2.936,27.978,885.888,286.53,35.65,12.334,97.994,61.446,7.645,189.979,1.977,0.246,1.054,3107.781,84028.445,7.157,584.935,9025.625,710.954,3315.24,1935.547,22.877,10.741,20.059,202.776,1236.374,100.633,469.26,265.141,3.238,1.471,12.408,162.8,1520.011,124.021,578.32,325.967,3.991,1.809
Asia,2021-01-01,,4693332132.0,,8.219,14.173,39.764,186.625,62.572,293.67,1.883,0.211,603.642,4.824,1658.812,7680.228,36045.859,1717.162,8059.21,4.154,1281.504,6846.618,32133.451,51.669,40.804,15615.699,15597.829,19.218,5.131,4311.094,18822.35,,4.452,3264.375,2388.484,11209.949,16318.793,76589.516,71.869,86.699,5.205,803.008,16231.803,574.551,2696.56,3458.482,4.453,600.471,3000.969,14084.544,17.288,18.374,9415.51,-1.836,-114.37,5096.529,415.394,1949.58,1085.908,12.499,5.769,9.977,1046.721,11750.026,934.918,4387.88,2503.557,28.131,13.301,17.87,0.114,9.692,155.871,1833.552,155.565,730.12,390.672,4.681,2.076,3.414,802.549,24311.85,96.771,454.18,5180.083,0.563,115.865,4408.198,20689.137,2.912,27.521,1034.866,330.37,36.7,16.398,148.978,70.391,7.82,220.497,2.118,0.235,1.171,3323.402,88339.539,10.031,890.85,9916.475,779.352,3657.76,2112.886,23.45,11.225,24.635,298.947,1535.321,126.215,592.37,327.128,3.798,1.738,36.23,543.123,2063.134,167.352,785.44,439.588,5.036,2.335
Asia,2022-01-01,,4721383370.0,,10.889,20.322,43.832,206.948,69.393,327.63,2.02,0.236,594.408,1.68,605.469,7762.837,36651.328,1747.793,8252.0,9.724,3124.67,7467.752,35258.121,50.886,41.843,16236.229,16216.66,20.323,-0.846,-747.031,18552.297,,-2.315,-1772.711,2424.594,11447.439,15846.374,74816.805,70.591,85.415,-7.57,-1228.729,15003.073,580.019,2738.49,3177.686,-7.153,-1007.455,2769.758,13077.089,16.887,17.128,9639.311,2.647,115.803,5212.332,421.279,1989.02,1103.984,12.265,5.951,9.082,1025.673,12775.699,1010.132,4769.22,2705.923,29.409,14.585,19.57,0.121,5.081,86.138,1919.69,162.482,767.14,406.595,4.731,2.192,-4.728,-1149.443,23162.406,96.783,456.95,4905.852,-25.138,-5200.857,3280.454,15488.279,2.818,26.443,1139.088,366.03,38.4,9.949,104.222,77.526,8.133,241.262,2.257,0.237,1.3,3434.726,87592.508,9.843,939.535,10856.01,847.65,4002.08,2299.328,24.679,12.394,25.968,391.636,1926.957,157.028,741.39,408.134,4.572,2.2,15.328,307.552,2370.686,191.817,905.64,502.117,5.585,2.706
